2868701	400696	EG,OD
2964158	326326	EG,OD
2980018	646006	EG,OD
2944560	7261	EG,OD
2978100	647051	EG,OD
3015680	55307	EG,OD
2859483	222967	EG,OD
2878696	71	EG,OD
2878696	60	EG,OD
2904369	84973	EG,OD
3028045	53405	EG,OD
2862176	389207	EG,OD
2991429	642607	EG,OD
3025824	56997	EG,OD
3026999	6833	EG,OD
2949169	650990	EG,OD
2863069	8537	EG,OD
2869258	4143	EG,OD
2977873	647291	EG,OD
2869633	4023	EG,OD
2991388	642643	EG,OD
2992799	642127	EG,OD
3025120	375337	EG,OD
2858216	5336	EG,OD
2869035	84811	EG,OD
3026603	81889	EG,OD
2865929	55329	EG,OD
2975934	648538	EG,OD
2865727	10136	EG,OD
2977407	647829	EG,OD
2978008	647153	EG,OD
2869046	9053	EG,OD
2949835	650235	EG,OD
2944114	8177	EG,OD
2945533	653949	EG,OD
1149606	3717291	EG,OD
2865846	23071	EG,OD
2977366	647872	EG,OD
2979505	646590	EG,OD
2948637	2929	EG,OD
2979464	646633	EG,OD
3026001	54600	EG,OD
2974396	649018	EG,OD
2860764	2589	EG,OD
2949794	650278	EG,OD
2873188	3592	EG,OD
2945492	653995	EG,OD
2949067	2311	EG,OD
2976028	648432	EG,OD
3026133	222235	EG,OD
2945032	654258	EG,OD
3028543	10262	EG,OD
2875250	834	EG,OD
2991718	26978	EG,OD
2958703	131759	EG,OD
2977991	647171	EG,OD
3027935	127062	EG,OD
2864467	9859	EG,OD
2876393	8905	EG,OD
2876173	23225	EG,OD
2874367	92703	EG,OD
2947688	3498	EG,OD
2866651	553115	EG,OD
2867448	28576	EG,OD
2978126	647024	EG,OD
2949953	650144	EG,OD
2947743	3367	EG,OD
2860318	3416	EG,OD
2859808	143689	EG,OD
2945651	653814	EG,OD
3022590	442524	EG,OD
2867186	6538	EG,OD
2864907	441294	EG,OD
2946252	653140	EG,OD
2878295	5607	EG,OD
2910515	342784	EG,OD
2979623	646459	EG,OD
2950275	1224	EG,OD
2978085	647068	EG,OD
2869891	8491	EG,OD
2874380	3163	EG,OD
2860625	10407	EG,OD
2977899	647264	EG,OD
2867802	390664	EG,OD
2946541	4371	EG,OD
2869709	10421	EG,OD
3024090	79777	EG,OD
3028882	7274	EG,OD
2987181	643862	EG,OD
2877469	84223	EG,OD
2988592	643333	EG,OD
2944276	7959	EG,OD
2946871	652705	EG,OD
2945559	653920	EG,OD
3029979	4673	EG,OD
2876256	55118	EG,OD
2875070	10045	EG,OD
2859509	4924	EG,OD
2947502	3878	EG,OD
2895504	283562	EG,OD
2960849	54331	EG,OD
2944716	6684	EG,OD
2959534	619420	EG,OD
2862554	344022	EG,OD
2872403	10838	EG,OD
2874968	26271	EG,OD
3013992	253013	EG,OD
2867063	36	EG,OD
3023833	8209	EG,OD
2951701	138652	EG,OD
2858994	4060	EG,OD
2985107	28671	EG,OD
2934985	339622	EG,OD
2867375	504188	EG,OD
2859928	284422	EG,OD
2947006	652577	EG,OD
2870428	1472	EG,OD
2988008	643561	EG,OD
2995130	641618	EG,OD
2878397	64772	EG,OD
2870649	10244	EG,OD
2946300	4840	EG,OD
2877664	55729	EG,OD
2988751	643261	EG,OD
2863979	6303	EG,OD
3024248	284808	EG,OD
2947590	652027	EG,OD
2870671	2065	EG,OD
3024847	23235	EG,OD
2944584	7221	EG,OD
2869506	57165	EG,OD
2922226	664617	EG,OD
2878157	168455	EG,OD
2994411	641980	EG,OD
2966540	8911	EG,OD
2994370	352994	EG,OD
2947810	3152	EG,OD
2945718	653744	EG,OD
2946319	653088	EG,OD
2946278	653104	EG,OD
2876866	4927	EG,OD
2935831	338817	EG,OD
2951067	139249	EG,OD
2897127	283012	EG,OD
2876952	84261	EG,OD
2987248	643811	EG,OD
2920912	401730	EG,OD
2982122	645405	EG,OD
3025961	1814	EG,OD
2859347	968	EG,OD
2865213	10939	EG,OD
2988910	643180	EG,OD
2873592	578	EG,OD
3029568	173	EG,OD
2860401	129563	EG,OD
3028093	337979	EG,OD
2947124	652459	EG,OD
2995781	641377	EG,OD
3022816	442443	EG,OD
2947083	652500	EG,OD
2877836	51574	EG,OD
2944138	8146	EG,OD
2946938	652642	EG,OD
2981362	645832	EG,OD
2909178	81114	EG,OD
3019404	878	EG,OD
2992820	642104	EG,OD
3028701	259239	EG,OD
3002654	389963	EG,OD
2897905	282776	EG,OD
2946897	652681	EG,OD
2875086	7769	EG,OD
2893990	441072	EG,OD
3025740	9846	EG,OD
2973606	649892	EG,OD
2922344	400946	EG,OD
2973565	649937	EG,OD
2981895	645531	EG,OD
2987407	643791	EG,OD
2984957	28782	EG,OD
2862001	121457	EG,OD
2872576	151188	EG,OD
3025294	117144	EG,OD
2876490	2568	EG,OD
2878441	22993	EG,OD
2962614	391553	EG,OD
2988777	643225	EG,OD
2870493	64343	EG,OD
3026942	8572	EG,OD
3015459	319132	EG,OD
2984405	644563	EG,OD
2984938	644312	EG,OD
3015489	56973	EG,OD
2865738	64840	EG,OD
2948503	651333	EG,OD
2994437	641946	EG,OD
2865416	414328	EG,OD
3029215	55968	EG,OD
2873472	2821	EG,OD
2895648	283507	EG,OD
2975822	648659	EG,OD
2876220	123745	EG,OD
2975781	648702	EG,OD
2984364	644585	EG,OD
2872167	114132	EG,OD
2874479	23398	EG,OD
2908996	81419	EG,OD
3008591	544592	EG,OD
2864439	51524	EG,OD
2862617	390037	EG,OD
2947902	651938	EG,OD
2948462	651378	EG,OD
2983645	644974	EG,OD
2868691	403113	EG,OD
2870923	6202	EG,OD
2866593	115290	EG,OD
2891809	441861	EG,OD
2877791	9349	EG,OD
2985638	28351	EG,OD
2973724	649756	EG,OD
2878442	51352	EG,OD
2973683	649804	EG,OD
2897888	391120	EG,OD
2876157	221491	EG,OD
2866357	84667	EG,OD
2974284	649136	EG,OD
2874456	574	EG,OD
2964164	326320	EG,OD
2972705	84772	EG,OD
2892646	441550	EG,OD
2949216	650938	EG,OD
2981429	645794	EG,OD
2874395	6158	EG,OD
2859822	8738	EG,OD
2991968	642430	EG,OD
2964830	390250	EG,OD
2865479	55697	EG,OD
2992313	642338	EG,OD
2975689	359733	EG,OD
3026674	245973	EG,OD
2878018	340529	EG,OD
2985260	28581	EG,OD
2949175	650983	EG,OD
2873447	51596	EG,OD
3000653	22971	EG,OD
2874514	91392	EG,OD
2948621	651203	EG,OD
2864850	755	EG,OD
2877793	65979	EG,OD
2873912	147947	EG,OD
2975940	648532	EG,OD
2977413	647822	EG,OD
2862845	92745	EG,OD
2990716	642934	EG,OD
2876901	11186	EG,OD
2904353	504180	EG,OD
3028375	79230	EG,OD
2874471	27255	EG,OD
2949841	650229	EG,OD
2977372	647866	EG,OD
2979511	646584	EG,OD
2990675	642959	EG,OD
2979470	646627	EG,OD
2876668	121355	EG,OD
2872653	91012	EG,OD
2874089	963	EG,OD
2861974	8424	EG,OD
2864872	284367	EG,OD
2872270	3481	EG,OD
2948529	651307	EG,OD
2976034	648425	EG,OD
2914849	407051	EG,OD
2859492	257101	EG,OD
2975848	648631	EG,OD
2949334	650803	EG,OD
2943070	130106	EG,OD
2948488	651351	EG,OD
2919647	402123	EG,OD
2873176	51208	EG,OD
2947834	3044	EG,OD
2878133	5718	EG,OD
2923853	441150	EG,OD
2918928	402508	EG,OD
2979378	646739	EG,OD
2874129	94274	EG,OD
2944919	654832	EG,OD
2945430	5246	EG,OD
3023785	389611	EG,OD
2876924	7286	EG,OD
2978132	647018	EG,OD
2905066	503646	EG,OD
2877896	92305	EG,OD
2989600	27196	EG,OD
2944422	7684	EG,OD
2977946	647216	EG,OD
2860350	79672	EG,OD
2946632	4019	EG,OD
2874784	10541	EG,OD
2888428	203076	EG,OD
2978091	647062	EG,OD
2865375	9293	EG,OD
2874897	283518	EG,OD
2860365	64784	EG,OD
3028231	55238	EG,OD
2863924	150160	EG,OD
2869478	400511	EG,OD
2919765	402096	EG,OD
2949908	650191	EG,OD
199606	361206	EG,OD
2944970	654395	EG,OD
2949867	650200	EG,OD
2945606	653869	EG,OD
2945565	653913	EG,OD
2977439	647791	EG,OD
2878336	3535	EG,OD
2977398	647838	EG,OD
2979537	646558	EG,OD
3026129	27153	EG,OD
2979496	646600	EG,OD
2871242	143384	EG,OD
2910388	342918	EG,OD
2864305	9401	EG,OD
2865372	55280	EG,OD
2872183	147495	EG,OD
2944807	6200	EG,OD
2959540	619414	EG,OD
2873927	85375	EG,OD
2860879	2595	EG,OD
2860736	420	EG,OD
2945105	654198	EG,OD
1196063	1220678	EG,OD
3027329	284119	EG,OD
2944229	8008	EG,OD
2945387	5472	EG,OD
2962992	64644	EG,OD
3024914	219960	EG,OD
2878702	6415	EG,OD
2865102	1820	EG,OD
2863394	246704	EG,OD
2863315	5382	EG,OD
2874990	8942	EG,OD
2955184	267009	EG,OD
3001195	548327	EG,OD
2922232	664611	EG,OD
2959448	619565	EG,OD
2860282	8526	EG,OD
3000549	192676	EG,OD
2872011	9841	EG,OD
2992448	26719	EG,OD
2949985	650107	EG,OD
1596063	3729953	EG,OD
2945724	653738	EG,OD
2946325	653080	EG,OD
2864863	51135	EG,OD
2890034	91624	EG,OD
2979655	646423	EG,OD
2945683	653781	EG,OD
3021370	285835	EG,OD
2987254	643805	EG,OD
2878229	392399	EG,OD
2932473	79530	EG,OD
2869184	7525	EG,OD
2947130	652453	EG,OD
3022822	442429	EG,OD
2980705	94152	EG,OD
3028550	6311	EG,OD
3002701	389904	EG,OD
2946944	652636	EG,OD
3014251	121054	EG,OD
3029958	83896	EG,OD
3029890	4494	EG,OD
2869922	10718	EG,OD
2863142	1121	EG,OD
2984714	28870	EG,OD
3028184	3177	EG,OD
2927873	147226	EG,OD
2877474	93081	EG,OD
2973571	649930	EG,OD
2862820	6617	EG,OD
2947038	652545	EG,OD
2874010	10936	EG,OD
2959566	619349	EG,OD
2862956	4359	EG,OD
2948880	2656	EG,OD
2860848	92749	EG,OD
2868231	114908	EG,OD
2872488	4689	EG,OD
2894817	283888	EG,OD
2870924	795	EG,OD
2988783	643217	EG,OD
3015465	319123	EG,OD
2860556	54914	EG,OD
2944446	7650	EG,OD
2994443	641940	EG,OD
2876649	4493	EG,OD
2915583	10823	EG,OD
2876284	256394	EG,OD
3023915	83857	EG,OD
2985427	28447	EG,OD
2984370	644582	EG,OD
2870250	64224	EG,OD
2923018	400419	EG,OD
2909131	81192	EG,OD
2876567	219487	EG,OD
3018882	50954	EG,OD
3023608	442019	EG,OD
2921704	401264	EG,OD
2921663	401324	EG,OD
2861905	441324	EG,OD
2977260	647995	EG,OD
2891815	441840	EG,OD
2916217	379033	EG,OD
3029007	3169	EG,OD
2859879	5950	EG,OD
2985038	644249	EG,OD
2973730	649749	EG,OD
2873503	28820	EG,OD
2863634	64598	EG,OD
3023567	442098	EG,OD
2864849	120939	EG,OD
3027097	440275	EG,OD
2974290	649130	EG,OD
2870075	9830	EG,OD
322891	956535	EG,OD
2873830	139081	EG,OD
2874919	389024	EG,OD
2964170	326311	EG,OD
2947156	652427	EG,OD
2875543	54471	EG,OD
2949222	650932	EG,OD
2981435	645790	EG,OD
2948002	651834	EG,OD
2991974	642423	EG,OD
2900737	349160	EG,OD
2984278	644626	EG,OD
2948376	651468	EG,OD
2871178	917	EG,OD
2893279	441328	EG,OD
3005662	388476	EG,OD
2870093	3346	EG,OD
2949181	650977	EG,OD
3024995	91369	EG,OD
2859504	130752	EG,OD
2870533	2110	EG,OD
2878224	5623	EG,OD
2973638	649853	EG,OD
2973597	649902	EG,OD
3027990	83439	EG,OD
1960698	902399	EG,OD
2868226	23769	EG,OD
2964119	390944	EG,OD
2982313	645319	EG,OD
2866636	387893	EG,OD
2984974	28755	EG,OD
3029986	124912	EG,OD
3026802	10322	EG,OD
2990722	642928	EG,OD
2916836	246714	EG,OD
3029916	122525	EG,OD
2961267	392382	EG,OD
3027009	1446	EG,OD
3028966	79799	EG,OD
2964078	390996	EG,OD
3016918	159007	EG,OD
2944892	6026	EG,OD
2863982	329	EG,OD
2874624	120406	EG,OD
2990681	642953	EG,OD
2872247	4886	EG,OD
2862715	4528	EG,OD
2865706	203414	EG,OD
2860789	56477	EG,OD
2954307	10319	EG,OD
2984437	644545	EG,OD
2865060	503497	EG,OD
2872684	6809	EG,OD
3004857	414181	EG,OD
2983718	644935	EG,OD
2870611	85352	EG,OD
2991349	642663	EG,OD
2948535	651301	EG,OD
2976040	648419	EG,OD
2943229	170629	EG,OD
2944513	7449	EG,OD
2994469	641912	EG,OD
2864015	143471	EG,OD
2914855	407045	EG,OD
2858037	6489	EG,OD
2943131	51566	EG,OD
2865162	84342	EG,OD
2985384	28498	EG,OD
2975854	648625	EG,OD
2876900	6629	EG,OD
2873461	57580	EG,OD
2977327	647918	EG,OD
2992970	642068	EG,OD
2872035	9734	EG,OD
3028395	339970	EG,OD
2928154	497049	EG,OD
3024102	275	EG,OD
2948494	651345	EG,OD
2983677	644957	EG,OD
2872838	56992	EG,OD
2862918	2542	EG,OD
2949340	650797	EG,OD
3028540	117532	EG,OD
2977286	647965	EG,OD
2871981	440044	EG,OD
2989182	27442	EG,OD
2973756	649723	EG,OD
2876673	79903	EG,OD
3026910	89848	EG,OD
2869631	29915	EG,OD
2974357	649061	EG,OD
3025862	442578	EG,OD
3007945	387546	EG,OD
2876801	84947	EG,OD
3011542	59331	EG,OD
2878691	1501	EG,OD
3030045	1459	EG,OD
2905072	503639	EG,OD
2949248	650904	EG,OD
2944925	654792	EG,OD
2883925	59307	EG,OD
2877849	84902	EG,OD
2875044	166012	EG,OD
2962764	391403	EG,OD
3027267	5959	EG,OD
3005688	388456	EG,OD
2865267	26492	EG,OD
2999649	23491	EG,OD
3000022	128668	EG,OD
2919771	402077	EG,OD
2860242	128372	EG,OD
2859971	85477	EG,OD
2978046	647110	EG,OD
2869564	11217	EG,OD
2949914	650185	EG,OD
2867424	59339	EG,OD
3029394	80831	EG,OD
2874113	51187	EG,OD
2945612	653862	EG,OD
3024432	245936	EG,OD
2865255	3728	EG,OD
2945571	653905	EG,OD
2874947	51673	EG,OD
2975972	648496	EG,OD
2977445	647785	EG,OD
2859540	11005	EG,OD
2979543	646552	EG,OD
2862000	79587	EG,OD
2865735	55200	EG,OD
2919146	402457	EG,OD
2873642	2327	EG,OD
2867148	3604	EG,OD
2976107	648348	EG,OD
2874333	3479	EG,OD
2871759	1296	EG,OD
2949407	650717	EG,OD
2877595	337975	EG,OD
2875940	440350	EG,OD
2866979	55573	EG,OD
2945111	654192	EG,OD
2949081	2236	EG,OD
2904371	84963	EG,OD
2945070	654220	EG,OD
2945478	5041	EG,OD
2859642	23567	EG,OD
2875254	10044	EG,OD
2861995	11330	EG,OD
2859745	64895	EG,OD
2947394	3923	EG,OD
2859773	1308	EG,OD
2872350	26000	EG,OD
2876705	10283	EG,OD
2950228	1377	EG,OD
2959454	619554	EG,OD
2863460	286151	EG,OD
2945019	654320	EG,OD
2876310	339942	EG,OD
3024653	23779	EG,OD
3015847	54119	EG,OD
3029572	79160	EG,OD
2949991	650100	EG,OD
2878774	56302	EG,OD
2863525	145645	EG,OD
2945730	653729	EG,OD
2946331	653071	EG,OD
2983112	93164	EG,OD
2875673	1360	EG,OD
3025953	221935	EG,OD
3026641	54867	EG,OD
2876933	3712	EG,OD
2979702	646363	EG,OD
2979661	646415	EG,OD
2878088	10440	EG,OD
2960560	550644	EG,OD
2977978	647184	EG,OD
3025228	146227	EG,OD
3029708	765	EG,OD
2958148	553145	EG,OD
2877842	10863	EG,OD
1254647	950	EG,OD
2871471	619279	EG,OD
2984503	28926	EG,OD
2874911	1131	EG,OD
2860801	28742	EG,OD
2944290	7944	EG,OD
2860464	580	EG,OD
2945638	653829	EG,OD
3001401	127295	EG,OD
2865895	3373	EG,OD
2979569	646521	EG,OD
2902901	85966	EG,OD
2992130	26807	EG,OD
2945597	653878	EG,OD
2868431	84232	EG,OD
2863951	56623	EG,OD
2987952	643596	EG,OD
3015609	400879	EG,OD
2869718	84075	EG,OD
2947044	652539	EG,OD
3025046	441669	EG,OD
2875521	51203	EG,OD
2876896	139221	EG,OD
2945137	654166	EG,OD
2944537	7354	EG,OD
2959572	619340	EG,OD
2872560	8487	EG,OD
2862824	53942	EG,OD
3029580	145858	EG,OD
2862868	6759	EG,OD
2863045	6559	EG,OD
3015471	319117	EG,OD
3026655	10971	EG,OD
2906636	345258	EG,OD
2981282	645878	EG,OD
3024062	22995	EG,OD
2861267	60314	EG,OD
3026459	10585	EG,OD
2877582	112970	EG,OD
2873735	79659	EG,OD
2859244	310	EG,OD
2865516	4534	EG,OD
2859019	2249	EG,OD
2897206	440247	EG,OD
2946357	653037	EG,OD
3023040	442338	EG,OD
2259606	811270	EG,OD
2864465	387357	EG,OD
2961155	392454	EG,OD
3023614	442006	EG,OD
2979728	646331	EG,OD
2951146	139163	EG,OD
3020105	286430	EG,OD
2874935	1746	EG,OD
2988205	643496	EG,OD
2945756	653698	EG,OD
2861990	23641	EG,OD
2896287	440525	EG,OD
2869044	51213	EG,OD
2947203	652374	EG,OD
2947162	652421	EG,OD
3029022	84941	EG,OD
2880522	5214	EG,OD
2934212	57594	EG,OD
2877750	3055	EG,OD
2915996	404715	EG,OD
3026826	114899	EG,OD
3022854	285178	EG,OD
2981441	645789	EG,OD
2946976	652604	EG,OD
2866306	10723	EG,OD
2860492	80270	EG,OD
3025991	11054	EG,OD
2862009	25822	EG,OD
2984284	644619	EG,OD
2921577	401471	EG,OD
2921618	401393	EG,OD
2983606	644995	EG,OD
2862692	394217	EG,OD
2864345	84318	EG,OD
2958885	131572	EG,OD
2973644	649846	EG,OD
2874967	9343	EG,OD
3027047	2848	EG,OD
2964125	390933	EG,OD
2876696	2263	EG,OD
2992390	26769	EG,OD
2985203	644158	EG,OD
2875851	9675	EG,OD
2929320	145694	EG,OD
2877818	5345	EG,OD
2943119	129607	EG,OD
2860343	161424	EG,OD
2876778	85329	EG,OD
3026567	89944	EG,OD
2964084	390988	EG,OD
3024694	84103	EG,OD
2869523	56906	EG,OD
2962652	391509	EG,OD
2875106	7988	EG,OD
2870550	55208	EG,OD
3025157	286032	EG,OD
2858420	25874	EG,OD
2949889	1924	EG,OD
3029527	439915	EG,OD
3026904	5373	EG,OD
2870716	284076	EG,OD
2871492	84220	EG,OD
3004863	414169	EG,OD
3024328	5800	EG,OD
2903672	347713	EG,OD
2991355	642660	EG,OD
2983724	644926	EG,OD
2994475	641905	EG,OD
2914861	407039	EG,OD
2859866	56893	EG,OD
2975901	648574	EG,OD
2865636	9641	EG,OD
2975860	648618	EG,OD
2937169	93655	EG,OD
2873213	7871	EG,OD
3024609	196335	EG,OD
3026594	245938	EG,OD
2948541	651298	EG,OD
2943235	170592	EG,OD
2993111	221122	EG,OD
2862986	387700	EG,OD
2916249	379010	EG,OD
2977292	647959	EG,OD
2872894	343035	EG,OD
2973803	649671	EG,OD
2973762	649716	EG,OD
3024547	147699	EG,OD
2947940	651899	EG,OD
3023599	442042	EG,OD
2873718	64132	EG,OD
2985321	644072	EG,OD
2921736	401197	EG,OD
3025318	9517	EG,OD
2948995	2419	EG,OD
2859052	79801	EG,OD
3002851	389674	EG,OD
2982186	645391	EG,OD
2947229	652346	EG,OD
2984602	644472	EG,OD
2915797	7541	EG,OD
2962916	64720	EG,OD
3016967	53388	EG,OD
2860218	23181	EG,OD
2867432	2765	EG,OD
2944931	654779	EG,OD
2897768	3224	EG,OD
2989109	643053	EG,OD
